station,basin,onset,end,duration_h,peak_level_m,river_driven,local_only,reached_major
C1-Headwater,Basin-C,2022-12-06 09:00:00,2022-12-07 07:00:00,23,3.4716349694753896,True,False,False
C2-Upper,Basin-C,2022-12-06 13:00:00,2022-12-07 14:00:00,26,6.895778025391501,True,False,False
C3-Middle,Basin-C,2022-12-06 14:00:00,2022-12-06 14:00:00,1,4.537690659516286,True,False,False
C3-Middle,Basin-C,2022-12-06 16:00:00,2022-12-07 21:00:00,30,5.062318762077772,True,False,False
C4-Lower,Basin-C,2022-12-06 19:00:00,2022-12-08 02:00:00,32,2.6555763770788614,True,False,False
C3-Middle,Basin-C,2022-12-07 23:00:00,2022-12-07 23:00:00,1,4.507594480103544,True,False,False
C4-Lower,Basin-C,2022-12-08 07:00:00,2022-12-08 07:00:00,1,2.4197942781387067,True,False,False
C4-Lower,Basin-C,2022-12-09 20:00:00,2022-12-10 02:00:00,7,2.2232445451924123,False,True,False
C1-Headwater,Basin-C,2022-12-09 21:00:00,2022-12-10 05:00:00,9,3.3997561930398357,True,False,False
C3-Middle,Basin-C,2022-12-09 21:00:00,2022-12-10 01:00:00,5,4.101786655365979,False,True,False
C2-Upper,Basin-C,2022-12-09 22:00:00,2022-12-10 09:00:00,12,6.4003145384917595,True,False,False
C3-Middle,Basin-C,2022-12-10 04:00:00,2022-12-10 09:00:00,6,4.628191791649977,True,False,False
C4-Lower,Basin-C,2022-12-10 06:00:00,2022-12-10 06:00:00,1,2.4373272110253343,True,False,False
C4-Lower,Basin-C,2022-12-10 08:00:00,2022-12-10 09:00:00,2,2.4766715989795474,True,False,False
C4-Lower,Basin-C,2022-12-10 11:00:00,2022-12-10 12:00:00,2,2.439115255648186,True,False,False
C4-Lower,Basin-C,2022-12-10 14:00:00,2022-12-10 16:00:00,3,2.4333584348571033,True,False,False
A4-Lower,Basin-A,2022-12-12 14:00:00,2022-12-12 16:00:00,3,0.7202805421690603,False,True,False
C4-Lower,Basin-C,2022-12-17 14:00:00,2022-12-17 19:00:00,6,1.857917054817395,False,True,False
C3-Middle,Basin-C,2022-12-17 15:00:00,2022-12-17 18:00:00,4,3.624031403044144,False,True,False
C2-Upper,Basin-C,2022-12-17 15:00:00,2022-12-17 17:00:00,3,4.835501368159312,False,True,False
C1-Headwater,Basin-C,2022-12-17 16:00:00,2022-12-17 18:00:00,3,3.0285338919391713,True,False,False
C2-Upper,Basin-C,2022-12-21 07:00:00,2022-12-22 00:00:00,18,6.917023049069857,True,False,False
C4-Lower,Basin-C,2022-12-21 07:00:00,2022-12-21 12:00:00,6,2.0604085293796652,False,True,False
C1-Headwater,Basin-C,2022-12-21 07:00:00,2022-12-21 18:00:00,12,3.8093895788189065,True,False,False
C3-Middle,Basin-C,2022-12-21 08:00:00,2022-12-22 03:00:00,20,4.787439762812231,True,False,False
C4-Lower,Basin-C,2022-12-21 14:00:00,2022-12-21 19:00:00,6,2.481508168035907,True,False,False
C4-Lower,Basin-C,2022-12-21 22:00:00,2022-12-22 00:00:00,3,2.4799110559379622,True,False,False
C4-Lower,Basin-C,2022-12-26 06:00:00,2022-12-26 09:00:00,4,1.629498854701625,False,True,False
C2-Upper,Basin-C,2022-12-29 00:00:00,2022-12-29 03:00:00,4,5.959110757034293,False,True,False
C3-Middle,Basin-C,2022-12-29 00:00:00,2022-12-29 03:00:00,4,3.8001726363058705,False,True,False
C1-Headwater,Basin-C,2022-12-29 00:00:00,2022-12-29 03:00:00,4,3.0095032584336545,True,False,False
C4-Lower,Basin-C,2022-12-29 00:00:00,2022-12-29 04:00:00,5,2.081755050963938,False,True,False
C4-Lower,Basin-C,2023-01-01 19:00:00,2023-01-01 22:00:00,4,1.328269605281839,False,True,False
B4-Lower,Basin-B,2023-01-14 03:00:00,2023-01-14 07:00:00,5,1.1210839395648964,False,True,False
B2-Upper,Basin-B,2023-01-14 03:00:00,2023-01-14 07:00:00,5,4.694836075434772,False,True,False
C4-Lower,Basin-C,2023-01-15 02:00:00,2023-01-15 06:00:00,5,1.5186994035471995,False,True,False
C1-Headwater,Basin-C,2023-01-15 03:00:00,2023-01-15 05:00:00,3,2.4910584991143243,False,True,False
C3-Middle,Basin-C,2023-01-15 03:00:00,2023-01-15 05:00:00,3,2.9392947814330053,False,True,False
C4-Lower,Basin-C,2023-01-16 02:00:00,2023-01-16 05:00:00,4,1.731404349211739,False,True,False
C4-Lower,Basin-C,2023-01-20 01:00:00,2023-01-20 04:00:00,4,1.5385546488953665,False,True,False
C3-Middle,Basin-C,2023-01-20 16:00:00,2023-01-20 19:00:00,4,3.9185157211588804,False,True,False
C1-Headwater,Basin-C,2023-01-20 16:00:00,2023-01-21 01:00:00,10,3.4229798951206147,True,False,False
C4-Lower,Basin-C,2023-01-20 16:00:00,2023-01-20 19:00:00,4,1.7861388153464393,False,True,False
C2-Upper,Basin-C,2023-01-20 16:00:00,2023-01-20 19:00:00,4,5.772924848140868,False,True,False
C2-Upper,Basin-C,2023-01-20 23:00:00,2023-01-21 05:00:00,7,6.473379107209725,True,False,False
C3-Middle,Basin-C,2023-01-21 00:00:00,2023-01-21 03:00:00,4,4.548426154494584,True,False,False
C3-Middle,Basin-C,2023-01-21 05:00:00,2023-01-21 05:00:00,1,4.577211523386929,True,False,False
C4-Lower,Basin-C,2023-01-21 07:00:00,2023-01-21 07:00:00,1,2.4318805022672594,True,False,False
C4-Lower,Basin-C,2023-01-21 12:00:00,2023-01-21 12:00:00,1,2.426703772777645,True,False,False
C4-Lower,Basin-C,2023-01-26 20:00:00,2023-01-27 00:00:00,5,1.3064350210302296,False,True,False
C3-Middle,Basin-C,2023-01-26 20:00:00,2023-01-27 00:00:00,5,4.043927669292713,False,True,False
C1-Headwater,Basin-C,2023-01-26 20:00:00,2023-01-27 00:00:00,5,3.204620888986597,True,False,False
C2-Upper,Basin-C,2023-01-26 20:00:00,2023-01-27 00:00:00,5,5.903685520092592,False,True,False
C4-Lower,Basin-C,2023-02-03 17:00:00,2023-02-03 21:00:00,5,2.222623116745868,False,True,False
C1-Headwater,Basin-C,2023-02-03 17:00:00,2023-02-03 20:00:00,4,3.034166046384993,True,False,False
C2-Upper,Basin-C,2023-02-03 17:00:00,2023-02-03 21:00:00,5,6.0021103373470535,True,False,False
C3-Middle,Basin-C,2023-02-03 17:00:00,2023-02-03 20:00:00,4,4.202926263318828,False,True,False
C4-Lower,Basin-C,2023-02-04 22:00:00,2023-02-05 01:00:00,4,2.140231452374916,False,True,False
C2-Upper,Basin-C,2023-02-07 02:00:00,2023-02-07 13:00:00,12,6.296036562785671,True,False,False
C4-Lower,Basin-C,2023-02-07 02:00:00,2023-02-07 07:00:00,6,2.2085864081766027,False,True,False
C1-Headwater,Basin-C,2023-02-07 03:00:00,2023-02-07 09:00:00,7,3.3033742163878324,True,False,False
C3-Middle,Basin-C,2023-02-07 03:00:00,2023-02-07 06:00:00,4,4.1546464153160745,False,True,False
C3-Middle,Basin-C,2023-02-07 09:00:00,2023-02-07 12:00:00,4,4.593340790491653,True,False,False
C4-Lower,Basin-C,2023-02-07 11:00:00,2023-02-07 13:00:00,3,2.4570769756609665,True,False,False
C4-Lower,Basin-C,2023-02-07 15:00:00,2023-02-07 15:00:00,1,2.4681636595141208,True,False,False
C4-Lower,Basin-C,2023-02-07 17:00:00,2023-02-07 17:00:00,1,2.4091831073839822,True,False,False
A4-Lower,Basin-A,2023-04-26 07:00:00,2023-04-26 10:00:00,4,0.8779174933014753,False,True,False
A4-Lower,Basin-A,2023-05-04 08:00:00,2023-05-04 14:00:00,7,1.2106982469500627,False,True,False
A2-Upper,Basin-A,2023-05-04 09:00:00,2023-05-04 13:00:00,5,15.024215550089078,False,True,False
A3-Middle,Basin-A,2023-05-04 09:00:00,2023-05-04 13:00:00,5,6.17253265734846,False,True,False
A1-Headwater,Basin-A,2023-05-04 09:00:00,2023-05-04 13:00:00,5,4.1887287502497035,True,False,False
A4-Lower,Basin-A,2023-05-06 04:00:00,2023-05-06 09:00:00,6,1.3183967537845753,False,True,False
A3-Middle,Basin-A,2023-05-06 05:00:00,2023-05-06 09:00:00,5,6.836172910670228,False,True,False
A1-Headwater,Basin-A,2023-05-06 05:00:00,2023-05-06 08:00:00,4,3.8373374915138228,False,True,False
A2-Upper,Basin-A,2023-05-06 05:00:00,2023-05-06 09:00:00,5,14.853587093329807,False,True,False
B4-Lower,Basin-B,2023-05-17 15:00:00,2023-05-17 18:00:00,4,1.2290747825405617,False,True,False
B3-Middle,Basin-B,2023-05-17 15:00:00,2023-05-17 18:00:00,4,5.700483200978944,False,True,False
B1-Headwater,Basin-B,2023-05-17 15:00:00,2023-05-17 18:00:00,4,2.864674077883347,False,True,False
B2-Upper,Basin-B,2023-05-17 15:00:00,2023-05-17 18:00:00,4,5.12282434406319,False,True,False
A4-Lower,Basin-A,2023-05-21 05:00:00,2023-05-21 09:00:00,5,0.868457358633728,False,True,False
A2-Upper,Basin-A,2023-05-21 05:00:00,2023-05-21 09:00:00,5,15.027379506283292,False,True,False
A3-Middle,Basin-A,2023-05-21 05:00:00,2023-05-21 09:00:00,5,4.72713638594889,False,True,False
A1-Headwater,Basin-A,2023-05-21 05:00:00,2023-05-21 09:00:00,5,4.088094379112922,True,False,False
A4-Lower,Basin-A,2023-05-24 22:00:00,2023-05-25 01:00:00,4,1.0192489626455123,False,True,False
A4-Lower,Basin-A,2023-05-28 02:00:00,2023-05-28 10:00:00,9,1.2446203607878683,False,True,False
A2-Upper,Basin-A,2023-05-28 04:00:00,2023-05-28 19:00:00,16,17.046426322074936,True,False,False
A3-Middle,Basin-A,2023-05-28 04:00:00,2023-05-28 10:00:00,7,7.289269495533781,False,True,False
A1-Headwater,Basin-A,2023-05-28 04:00:00,2023-05-28 14:00:00,11,4.903278080502982,True,False,False
B4-Lower,Basin-B,2023-05-28 22:00:00,2023-05-29 03:00:00,6,1.3154116477697153,False,True,False
B2-Upper,Basin-B,2023-05-28 23:00:00,2023-05-29 02:00:00,4,5.344518410765211,False,True,False
B3-Middle,Basin-B,2023-05-28 23:00:00,2023-05-29 02:00:00,4,5.763267326220693,False,True,False
B1-Headwater,Basin-B,2023-05-28 23:00:00,2023-05-29 02:00:00,4,3.0836404803960527,False,True,False
B4-Lower,Basin-B,2023-05-30 08:00:00,2023-05-30 12:00:00,5,1.8142062854303636,False,True,False
B2-Upper,Basin-B,2023-05-30 09:00:00,2023-05-30 11:00:00,3,6.402624355120115,False,True,False
B4-Lower,Basin-B,2023-05-31 16:00:00,2023-05-31 19:00:00,4,1.9767397946332932,False,True,False
A4-Lower,Basin-A,2023-06-01 17:00:00,2023-06-01 22:00:00,6,1.0242109073208243,False,True,False
A1-Headwater,Basin-A,2023-06-01 18:00:00,2023-06-01 22:00:00,5,3.653796916166267,False,True,False
A3-Middle,Basin-A,2023-06-01 18:00:00,2023-06-01 22:00:00,5,5.754964239691985,False,True,False
A2-Upper,Basin-A,2023-06-01 18:00:00,2023-06-01 21:00:00,4,12.921802622542721,False,True,False
B4-Lower,Basin-B,2023-06-03 18:00:00,2023-06-03 23:00:00,6,1.6855565535383705,False,True,False
B3-Middle,Basin-B,2023-06-03 19:00:00,2023-06-03 22:00:00,4,6.80380370555549,False,True,False
B4-Lower,Basin-B,2023-06-04 17:00:00,2023-06-04 21:00:00,5,1.9953843428686864,False,True,False
A4-Lower,Basin-A,2023-06-08 05:00:00,2023-06-08 09:00:00,5,0.9192803976850453,False,True,False
A2-Upper,Basin-A,2023-06-08 05:00:00,2023-06-08 08:00:00,4,11.520239730973238,False,True,False
A1-Headwater,Basin-A,2023-06-08 05:00:00,2023-06-08 09:00:00,5,3.679744592226739,False,True,False
A3-Middle,Basin-A,2023-06-08 05:00:00,2023-06-08 09:00:00,5,5.01881256755125,False,True,False
B4-Lower,Basin-B,2023-06-09 06:00:00,2023-06-09 08:00:00,3,1.3866862562597881,False,True,False
B4-Lower,Basin-B,2023-06-12 07:00:00,2023-06-12 10:00:00,4,1.4441726887856547,False,True,False
B4-Lower,Basin-B,2023-06-12 19:00:00,2023-06-12 22:00:00,4,1.8206990256454296,False,True,False
B4-Lower,Basin-B,2023-06-17 06:00:00,2023-06-17 09:00:00,4,1.7047922189585223,False,True,False
A4-Lower,Basin-A,2023-06-20 01:00:00,2023-06-20 05:00:00,5,0.8378342801772907,False,True,False
A4-Lower,Basin-A,2023-06-20 20:00:00,2023-06-21 01:00:00,6,1.1176083266854189,False,True,False
B4-Lower,Basin-B,2023-06-22 01:00:00,2023-06-22 04:00:00,4,1.717276073260988,False,True,False
B4-Lower,Basin-B,2023-06-23 10:00:00,2023-06-23 13:00:00,4,1.8308123935916567,False,True,False
A4-Lower,Basin-A,2023-06-26 07:00:00,2023-06-26 13:00:00,7,1.0460957710958014,False,True,False
A3-Middle,Basin-A,2023-06-26 09:00:00,2023-06-26 11:00:00,3,4.3957363136696,False,True,False
B4-Lower,Basin-B,2023-06-28 21:00:00,2023-06-29 01:00:00,5,1.5098886297940162,False,True,False
A4-Lower,Basin-A,2023-06-29 15:00:00,2023-06-29 22:00:00,8,1.3385766981293428,False,True,False
A1-Headwater,Basin-A,2023-06-29 16:00:00,2023-06-30 01:00:00,10,4.295752963818004,True,False,False
A3-Middle,Basin-A,2023-06-29 16:00:00,2023-06-29 21:00:00,6,7.056839333122202,False,True,False
A2-Upper,Basin-A,2023-06-29 16:00:00,2023-06-29 20:00:00,5,15.003613998640954,False,True,False
A2-Upper,Basin-A,2023-06-29 22:00:00,2023-06-30 05:00:00,8,16.21135507307625,True,False,False
B4-Lower,Basin-B,2023-06-30 04:00:00,2023-06-30 08:00:00,5,1.680593620871569,False,True,False
A4-Lower,Basin-A,2023-06-30 07:00:00,2023-06-30 07:00:00,1,1.527678920794278,True,False,False
A4-Lower,Basin-A,2023-06-30 10:00:00,2023-06-30 19:00:00,10,1.5612208296309034,True,False,False
A1-Headwater,Basin-A,2023-06-30 11:00:00,2023-06-30 12:00:00,2,4.062616163441455,True,False,False
A3-Middle,Basin-A,2023-06-30 15:00:00,2023-07-01 00:00:00,10,8.364802209720263,True,False,False
A2-Upper,Basin-A,2023-06-30 15:00:00,2023-06-30 18:00:00,4,16.33077624397598,True,False,False
C4-Lower,Basin-C,2023-06-30 19:00:00,2023-06-30 23:00:00,5,0.9932912844017757,False,True,False
C2-Upper,Basin-C,2023-06-30 19:00:00,2023-06-30 22:00:00,4,3.303288794088613,False,True,False
C3-Middle,Basin-C,2023-06-30 19:00:00,2023-06-30 23:00:00,5,2.456052332389008,False,True,False
A4-Lower,Basin-A,2023-06-30 22:00:00,2023-06-30 23:00:00,2,1.568644421470186,True,False,False
A4-Lower,Basin-A,2023-07-02 07:00:00,2023-07-02 12:00:00,6,1.343656423934452,False,True,False
A2-Upper,Basin-A,2023-07-02 08:00:00,2023-07-02 11:00:00,4,14.074004004742461,False,True,False
A1-Headwater,Basin-A,2023-07-02 08:00:00,2023-07-02 11:00:00,4,3.8982319368897795,False,True,False
A3-Middle,Basin-A,2023-07-02 08:00:00,2023-07-02 11:00:00,4,6.286504193075944,False,True,False
B4-Lower,Basin-B,2023-07-04 04:00:00,2023-07-04 08:00:00,5,1.3998908593343167,False,True,False
B3-Middle,Basin-B,2023-07-04 05:00:00,2023-07-04 07:00:00,3,5.90551154922129,False,True,False
A4-Lower,Basin-A,2023-07-04 14:00:00,2023-07-04 19:00:00,6,1.2176462264740497,False,True,False
A4-Lower,Basin-A,2023-07-06 06:00:00,2023-07-06 19:00:00,14,1.4435789478302108,False,True,False
A3-Middle,Basin-A,2023-07-06 07:00:00,2023-07-06 12:00:00,6,6.55665830923589,False,True,False
A1-Headwater,Basin-A,2023-07-06 08:00:00,2023-07-06 12:00:00,5,4.03924214291411,True,False,False
A1-Headwater,Basin-A,2023-07-06 15:00:00,2023-07-06 19:00:00,5,4.140455270132404,True,False,False
A2-Upper,Basin-A,2023-07-06 20:00:00,2023-07-07 00:00:00,5,16.204462846278275,True,False,False
A4-Lower,Basin-A,2023-07-07 04:00:00,2023-07-07 04:00:00,1,1.537293154241931,True,False,False
B4-Lower,Basin-B,2023-07-07 20:00:00,2023-07-08 00:00:00,5,1.5508826534942954,False,True,False
B3-Middle,Basin-B,2023-07-07 21:00:00,2023-07-07 23:00:00,3,6.428745148504096,False,True,False
B2-Upper,Basin-B,2023-07-07 21:00:00,2023-07-07 23:00:00,3,5.474497161179024,False,True,False
B3-Middle,Basin-B,2023-07-08 02:00:00,2023-07-09 04:00:00,27,11.801771659386553,True,False,False
B2-Upper,Basin-B,2023-07-08 02:00:00,2023-07-09 02:00:00,25,11.468535175434425,True,False,False
B1-Headwater,Basin-B,2023-07-08 02:00:00,2023-07-08 18:00:00,17,5.04971027799379,True,False,True
B4-Lower,Basin-B,2023-07-08 02:00:00,2023-07-08 07:00:00,6,1.9873448803344442,False,True,False
B4-Lower,Basin-B,2023-07-08 10:00:00,2023-07-08 16:00:00,7,2.7677176156984142,True,False,False
A4-Lower,Basin-A,2023-07-08 15:00:00,2023-07-08 18:00:00,4,1.320499901606777,False,True,False
B4-Lower,Basin-B,2023-07-08 18:00:00,2023-07-08 20:00:00,3,2.713595960104242,True,False,False
B4-Lower,Basin-B,2023-07-08 22:00:00,2023-07-09 00:00:00,3,2.65928866733493,True,False,False
B4-Lower,Basin-B,2023-07-09 02:00:00,2023-07-09 03:00:00,2,2.693652995784286,True,False,False
B4-Lower,Basin-B,2023-07-09 05:00:00,2023-07-09 08:00:00,4,2.6381757451873473,True,False,False
A4-Lower,Basin-A,2023-07-11 02:00:00,2023-07-11 05:00:00,4,1.0400279537532624,False,True,False
A4-Lower,Basin-A,2023-07-16 18:00:00,2023-07-16 20:00:00,3,0.8766647742157263,False,True,False
A4-Lower,Basin-A,2023-07-17 14:00:00,2023-07-17 16:00:00,3,1.0150645660419615,False,True,False
B4-Lower,Basin-B,2023-07-17 18:00:00,2023-07-17 21:00:00,4,1.6263885193370604,False,True,False
B2-Upper,Basin-B,2023-07-17 18:00:00,2023-07-17 21:00:00,4,5.78755926240846,False,True,False
A4-Lower,Basin-A,2023-07-24 20:00:00,2023-07-25 00:00:00,5,0.8832568521916355,False,True,False
A4-Lower,Basin-A,2023-07-25 16:00:00,2023-07-25 18:00:00,3,1.0909788585585203,False,True,False
A4-Lower,Basin-A,2023-07-27 08:00:00,2023-07-27 12:00:00,5,1.0922313866313489,False,True,False
A3-Middle,Basin-A,2023-07-27 09:00:00,2023-07-27 11:00:00,3,5.244751841894277,False,True,False
A1-Headwater,Basin-A,2023-07-27 09:00:00,2023-07-27 11:00:00,3,3.3208115962099187,False,True,False
A4-Lower,Basin-A,2023-07-28 16:00:00,2023-07-28 21:00:00,6,1.2044530916373295,False,True,False
A3-Middle,Basin-A,2023-07-28 17:00:00,2023-07-28 20:00:00,4,5.810544335029656,False,True,False
A2-Upper,Basin-A,2023-07-28 17:00:00,2023-07-28 20:00:00,4,13.33631704482384,False,True,False
A1-Headwater,Basin-A,2023-07-28 17:00:00,2023-07-28 20:00:00,4,3.3774401723472782,False,True,False
A4-Lower,Basin-A,2023-07-30 23:00:00,2023-07-31 04:00:00,6,1.150922598761263,False,True,False
A3-Middle,Basin-A,2023-07-30 23:00:00,2023-07-31 03:00:00,5,5.586793142562432,False,True,False
A2-Upper,Basin-A,2023-07-31 00:00:00,2023-07-31 02:00:00,3,12.076052249259751,False,True,False
A1-Headwater,Basin-A,2023-07-31 00:00:00,2023-07-31 03:00:00,4,3.6810221948094766,False,True,False
B4-Lower,Basin-B,2023-08-03 19:00:00,2023-08-03 23:00:00,5,1.3259804569376534,False,True,False
B3-Middle,Basin-B,2023-08-03 19:00:00,2023-08-03 23:00:00,5,6.643052197506968,False,True,False
B1-Headwater,Basin-B,2023-08-03 19:00:00,2023-08-03 23:00:00,5,3.5939913500805565,True,False,False
B2-Upper,Basin-B,2023-08-03 19:00:00,2023-08-03 23:00:00,5,7.080190007044603,False,True,False
A4-Lower,Basin-A,2023-08-04 01:00:00,2023-08-04 04:00:00,4,1.1173616739992513,False,True,False
A3-Middle,Basin-A,2023-08-04 01:00:00,2023-08-04 04:00:00,4,5.317869253448945,False,True,False
B4-Lower,Basin-B,2023-08-05 07:00:00,2023-08-05 09:00:00,3,2.1741671998623553,False,True,False
B1-Headwater,Basin-B,2023-08-06 13:00:00,2023-08-06 17:00:00,5,3.8963023703983883,True,False,False
B3-Middle,Basin-B,2023-08-06 13:00:00,2023-08-06 17:00:00,5,8.197220078292967,False,True,False
B2-Upper,Basin-B,2023-08-06 13:00:00,2023-08-06 18:00:00,6,9.5464625024796,True,False,False
B4-Lower,Basin-B,2023-08-06 13:00:00,2023-08-06 17:00:00,5,2.1018722929258424,False,True,False
A4-Lower,Basin-A,2023-08-07 17:00:00,2023-08-08 01:00:00,9,1.2414778142962306,False,True,False
A1-Headwater,Basin-A,2023-08-07 19:00:00,2023-08-08 07:00:00,13,4.970345294868112,True,False,False
A3-Middle,Basin-A,2023-08-07 19:00:00,2023-08-08 01:00:00,7,6.92022364669313,False,True,False
A2-Upper,Basin-A,2023-08-07 20:00:00,2023-08-08 12:00:00,17,17.158762296012966,True,False,False
A4-Lower,Basin-A,2023-08-08 03:00:00,2023-08-08 03:00:00,1,1.5246994745688223,True,False,False
A3-Middle,Basin-A,2023-08-08 04:00:00,2023-08-08 10:00:00,7,8.0962000624579,True,False,False
A3-Middle,Basin-A,2023-08-08 12:00:00,2023-08-08 13:00:00,2,8.08093070008041,True,False,False
B4-Lower,Basin-B,2023-08-10 15:00:00,2023-08-10 20:00:00,6,1.5734810705310818,False,True,False
B2-Upper,Basin-B,2023-08-10 15:00:00,2023-08-10 20:00:00,6,7.319569334649656,False,True,False
B3-Middle,Basin-B,2023-08-10 15:00:00,2023-08-10 20:00:00,6,6.5404768004606675,False,True,False
B1-Headwater,Basin-B,2023-08-10 16:00:00,2023-08-10 19:00:00,4,3.41485751366782,False,True,False
B4-Lower,Basin-B,2023-08-16 00:00:00,2023-08-16 03:00:00,4,1.356407926353395,False,True,False
B1-Headwater,Basin-B,2023-08-16 00:00:00,2023-08-16 03:00:00,4,2.891486174941322,False,True,False
B3-Middle,Basin-B,2023-08-16 00:00:00,2023-08-16 03:00:00,4,5.846759001794933,False,True,False
B2-Upper,Basin-B,2023-08-16 00:00:00,2023-08-16 04:00:00,5,5.471940669336908,False,True,False
A4-Lower,Basin-A,2023-08-21 15:00:00,2023-08-21 19:00:00,5,0.9922455906216028,False,True,False
A4-Lower,Basin-A,2023-08-23 18:00:00,2023-08-23 22:00:00,5,1.040873273249071,False,True,False
A2-Upper,Basin-A,2023-08-23 19:00:00,2023-08-23 21:00:00,3,11.159966673823986,False,True,False
A3-Middle,Basin-A,2023-08-23 19:00:00,2023-08-23 21:00:00,3,5.05707754394913,False,True,False
A3-Middle,Basin-A,2023-08-27 09:00:00,2023-08-28 16:00:00,32,8.859760857325075,True,False,False
A1-Headwater,Basin-A,2023-08-27 09:00:00,2023-08-28 01:00:00,17,5.456007672974682,True,False,False
A4-Lower,Basin-A,2023-08-27 09:00:00,2023-08-27 16:00:00,8,1.4456030791736385,False,True,False
A2-Upper,Basin-A,2023-08-27 10:00:00,2023-08-28 08:00:00,23,18.295064792078495,True,False,False
A4-Lower,Basin-A,2023-08-27 18:00:00,2023-08-28 09:00:00,16,1.6524125977072388,True,False,False
A4-Lower,Basin-A,2023-08-28 11:00:00,2023-08-28 11:00:00,1,1.5753576150924418,True,False,False
A4-Lower,Basin-A,2023-08-28 13:00:00,2023-08-28 13:00:00,1,1.560150761531954,True,False,False
A4-Lower,Basin-A,2023-08-28 15:00:00,2023-08-28 18:00:00,4,1.602739091272196,True,False,False
A4-Lower,Basin-A,2023-08-28 22:00:00,2023-08-28 22:00:00,1,1.538616483744897,True,False,False
A4-Lower,Basin-A,2023-09-02 10:00:00,2023-09-02 14:00:00,5,0.8874518962018022,False,True,False
A2-Upper,Basin-A,2023-09-02 11:00:00,2023-09-02 13:00:00,3,11.503314704100553,False,True,False
A3-Middle,Basin-A,2023-09-02 11:00:00,2023-09-02 13:00:00,3,4.254172166893139,False,True,False
A1-Headwater,Basin-A,2023-09-02 11:00:00,2023-09-02 13:00:00,3,3.079211457945328,False,True,False
C4-Lower,Basin-C,2023-10-09 00:00:00,2023-10-09 02:00:00,3,0.9444312889863009,False,True,False
C1-Headwater,Basin-C,2023-10-09 00:00:00,2023-10-09 02:00:00,3,1.426711072731593,False,True,False
C4-Lower,Basin-C,2023-11-03 13:00:00,2023-11-03 16:00:00,4,0.9541542571079515,False,True,False
C4-Lower,Basin-C,2023-11-14 23:00:00,2023-11-15 03:00:00,5,1.616787348431525,False,True,False
C1-Headwater,Basin-C,2023-11-14 23:00:00,2023-11-15 02:00:00,4,2.6500626602074213,False,True,False
C4-Lower,Basin-C,2023-11-22 17:00:00,2023-11-22 21:00:00,5,1.1264311017454498,False,True,False
C3-Middle,Basin-C,2023-11-22 18:00:00,2023-11-22 21:00:00,4,2.8421462531738158,False,True,False
C1-Headwater,Basin-C,2023-11-22 18:00:00,2023-11-22 21:00:00,4,2.630586069877971,False,True,False
C2-Upper,Basin-C,2023-11-22 18:00:00,2023-11-22 21:00:00,4,4.70364733369747,False,True,False
C4-Lower,Basin-C,2023-12-01 05:00:00,2023-12-01 07:00:00,3,1.2713907994026241,False,True,False
C1-Headwater,Basin-C,2023-12-01 05:00:00,2023-12-01 07:00:00,3,2.435911523177395,False,True,False
C3-Middle,Basin-C,2023-12-05 19:00:00,2023-12-05 22:00:00,4,2.6094840690887415,False,True,False
C1-Headwater,Basin-C,2023-12-05 19:00:00,2023-12-05 22:00:00,4,2.5411869194414414,False,True,False
C4-Lower,Basin-C,2023-12-05 19:00:00,2023-12-05 23:00:00,5,1.2730523339689777,False,True,False
C4-Lower,Basin-C,2023-12-11 04:00:00,2023-12-11 09:00:00,6,1.7825246028487518,False,True,False
C1-Headwater,Basin-C,2023-12-11 04:00:00,2023-12-11 08:00:00,5,2.9299012581489148,False,True,False
C2-Upper,Basin-C,2023-12-11 06:00:00,2023-12-11 08:00:00,3,5.207985508494407,False,True,False
C1-Headwater,Basin-C,2023-12-11 13:00:00,2023-12-12 12:00:00,24,3.5984766051584938,True,False,False
C2-Upper,Basin-C,2023-12-11 17:00:00,2023-12-12 19:00:00,27,7.056613749882886,True,False,False
C3-Middle,Basin-C,2023-12-11 20:00:00,2023-12-13 04:00:00,33,5.201019010374614,True,False,False
C4-Lower,Basin-C,2023-12-12 01:00:00,2023-12-13 09:00:00,33,2.749957775624154,True,False,False
C2-Upper,Basin-C,2023-12-12 21:00:00,2023-12-12 21:00:00,1,6.071232877601671,True,False,False
C4-Lower,Basin-C,2023-12-13 11:00:00,2023-12-13 11:00:00,1,2.4212024636109173,True,False,False
C4-Lower,Basin-C,2023-12-14 09:00:00,2023-12-14 12:00:00,4,2.008619055260334,False,True,False
C1-Headwater,Basin-C,2023-12-14 09:00:00,2023-12-14 12:00:00,4,2.5152526669926565,False,True,False
C4-Lower,Basin-C,2023-12-15 02:00:00,2023-12-17 03:00:00,50,2.7981591470188754,True,False,False
C1-Headwater,Basin-C,2023-12-15 02:00:00,2023-12-15 12:00:00,11,3.803620914712656,True,False,False
C2-Upper,Basin-C,2023-12-15 02:00:00,2023-12-16 12:00:00,35,7.052640294633148,True,False,False
C3-Middle,Basin-C,2023-12-15 02:00:00,2023-12-16 22:00:00,45,5.185800422412665,True,False,False
C1-Headwater,Basin-C,2023-12-15 14:00:00,2023-12-15 21:00:00,8,3.3991284101252663,True,False,False
C1-Headwater,Basin-C,2023-12-16 04:00:00,2023-12-16 04:00:00,1,3.0772059044925473,True,False,False
C2-Upper,Basin-C,2023-12-16 14:00:00,2023-12-16 14:00:00,1,6.0083953647437305,True,False,False
